event_id,repo,file_name,real_defect,exception_type,exception_idx,http_status,app_code_changed,validator_changed,schema_changed,fixture_changed,config_changed,locator_healed,historical_flake_rate,commit_count,unique_developers,lines_added,lines_deleted,code_churn,file_age_days,commit_frequency
spring-boot-ev01007,spring-boot,spring-boot-project/spring-boot-cassandra/src/test/java/org/springframework/boot/cassandra/{actuate/health/autoconfigure => autoconfigure/health}/CassandraHealthContributorAutoConfigurationTests.java,0,RuntimeError,7,200,1,1,0,0,1,0,0.23884379848668902,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01007,spring-boot,spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/cassandra/CassandraAutoConfigurationWithPasswordAuthenticationIntegrationTests.java,1,RuntimeError,7,200,1,1,0,0,1,0,0.23884379848668902,16.0,5.0,201.0,68.0,269.0,1470.27,0.0109
spring-boot-ev01008,spring-boot,spring-boot-project/spring-boot-autoconfigure/src/{test => testFixtures}/java/org/springframework/boot/autoconfigure/jndi/TestableInitialContextFactory.java,0,AttributeError,3,400,1,0,0,0,0,0,0.29013149770812446,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01008,spring-boot,spring-bootstrap/src/main/java/org/springframework/bootstrap/context/embedded/tomcat/TomcatEmbeddedServletContainer.java,1,AttributeError,3,400,1,0,0,0,0,0,0.29013149770812446,5.0,2.0,114.0,6.0,120.0,87.92,0.0569
spring-boot-ev01008,spring-boot,spring-boot-project/spring-boot-data-jpa/src/test/java/org/springframework/boot/data/jpa/autoconfigure/domain/city/City.java,0,AttributeError,3,400,1,0,0,0,0,0,0.29013149770812446,1.0,1.0,76.0,0.0,76.0,0.0,0.0
spring-boot-ev01008,spring-boot,{spring-boot-project => core}/spring-boot/src/main/java/org/springframework/boot/context/properties/source/ConfigurationProperty.java,0,AttributeError,3,400,1,0,0,0,0,0,0.29013149770812446,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01009,spring-boot,spring-boot-project/{spring-boot-autoconfigure-all/src/main/java/org/springframework/boot/autoconfigure/elasticsearch => spring-boot-elasticsearch/src/main/java/org/springframework/boot/elasticsearch/autoconfigure}/ReactiveElasticsearchClientAutoConfiguration.java,0,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01009,spring-boot,spring-boot-project/spring-boot/src/main/java/org/springframework/boot/web/error/ErrorAttributeOptions.java,1,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,9.0,6.0,199.0,19.0,218.0,1871.11,0.0048
spring-boot-ev01009,spring-boot,{spring-boot-tests/spring-boot-smoke-tests => smoke-test}/spring-boot-smoke-test-oauth2-resource-server/build.gradle,0,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,1.0,1.0,3.0,3.0,6.0,0.0,0.0
spring-boot-ev01009,spring-boot,spring-boot-project/spring-boot-autoconfigure-all/src/main/java/org/springframework/boot/autoconfigure/sql/init/ApplicationScriptDatabaseInitializer.java,0,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,1.0,1.0,45.0,0.0,45.0,0.0,0.0
spring-boot-ev01009,spring-boot,{spring-boot-samples/spring-boot-sample-data-elasticsearch/src/main/java/sample => spring-boot-smoke-tests/spring-boot-smoke-test-data-elasticsearch/src/main/java/smoketest}/data/elasticsearch/Customer.java,0,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01009,spring-boot,module/spring-boot-graphql-test/src/main/resources/META-INF/spring/org.springframework.boot.graphql.test.autoconfigure.tester.AutoConfigureGraphQlTester.imports,0,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,1.0,1.0,1.0,0.0,1.0,0.0,0.0
spring-boot-ev01009,spring-boot,spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/json-shade/java/org/springframework/boot/configurationprocessor/json/JSONTokener.java,1,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,11.0,8.0,123.0,131.0,254.0,2219.86,0.005
spring-boot-ev01009,spring-boot,spring-boot-starters/spring-boot-starter-data-cassandra/pom.xml,0,ConnectionError,2,500,0,0,0,0,0,0,0.27852965048923795,50.0,6.0,95.0,54.0,149.0,1687.86,0.0296
spring-boot-ev01010,spring-boot,spring-boot-samples/spring-boot-sample-actuator-custom-security/src/main/resources/templates/error.ftl,0,TypeError,6,200,1,0,0,0,1,0,0.22312670247854868,2.0,2.0,33.0,1.0,34.0,575.21,0.0035
spring-boot-ev01010,spring-boot,{spring-boot-project => module}/spring-boot-http-client/src/main/java/org/springframework/boot/http/client/autoconfigure/NotReactiveWebApplicationCondition.java,0,TypeError,6,200,1,0,0,0,1,0,0.22312670247854868,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01010,spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure/src/docs/{asciidoc/endpoints => antora/modules/api/pages/rest/actuator}/sessions.adoc,0,TypeError,6,200,1,0,0,0,1,0,0.22312670247854868,1.0,1.0,15.0,8.0,23.0,0.0,0.0
spring-boot-ev01010,spring-boot,{spring-boot-smoke-tests => spring-boot-tests/spring-boot-smoke-tests}/spring-boot-smoke-test-quartz/pom.xml,0,TypeError,6,200,1,0,0,0,1,0,0.22312670247854868,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01010,spring-boot,spring-bootstrap/src/test/java/org/springframework/bootstrap/context/embedded/tomcat/TomcatEmbeddedServletContainerFactoryTests.java,1,TypeError,6,200,1,0,0,0,1,0,0.22312670247854868,3.0,3.0,94.0,6.0,100.0,86.3,0.0348
spring-boot-ev01010,spring-boot,spring-boot-project/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/testing/springbootapplications/autoconfiguredrestclient/MyRestClientServiceTests.kt,0,TypeError,6,200,1,0,0,0,1,0,0.22312670247854868,2.0,2.0,3.0,2.0,5.0,35.67,0.0561
spring-boot-ev01011,spring-boot,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/autoconfigure/metrics/MetricFilterProperties.java,0,TimeoutError,1,400,0,0,0,0,0,0,0.49052647021923446,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01011,spring-boot,spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/mvc/HalBrowserMvcEndpointServerPortIntegrationTests.java,1,TimeoutError,1,400,0,0,0,0,0,0,0.49052647021923446,16.0,3.0,64.0,173.0,237.0,1274.64,0.0126
spring-boot-ev01011,spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/neo4j/Neo4jSpringJclLogging.java,0,TimeoutError,1,400,0,0,0,0,0,0,0.49052647021923446,5.0,3.0,121.0,5.0,126.0,1810.13,0.0028
spring-boot-ev01012,spring-boot,spring-boot-project/spring-boot-tools/spring-boot-maven-plugin/src/it/run-fork/verify.groovy,1,AssertionError,0,0,0,0,1,0,0,0,0.27159888265727833,4.0,2.0,22.0,25.0,47.0,230.75,0.0173
spring-boot-ev01012,spring-boot,{spring-boot-project => documentation}/spring-boot-docs/src/docs/antora/modules/ROOT/pages/redirect.adoc,0,AssertionError,0,0,0,0,1,0,0,0,0.27159888265727833,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01012,spring-boot,{spring-boot-actuator-autoconfigure => spring-boot-project/spring-boot-actuator-autoconfigure}/src/main/java/org/springframework/boot/actuate/autoconfigure/metrics/export/prometheus/PrometheusPropertiesConfigAdapter.java,0,AssertionError,0,0,0,0,1,0,0,0,0.27159888265727833,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01013,spring-boot,spring-boot-project/spring-boot-test-autoconfigure/src/main/resources/META-INF/spring-boot/org.springframework.boot.test.autoconfigure.orm.jpa.AutoConfigureTestEntityManager,0,Other,8,200,1,0,0,0,0,0,0.011834761934991613,1.0,1.0,2.0,0.0,2.0,0.0,0.0
spring-boot-ev01013,spring-boot,module/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/health/HealthEndpointConfiguration.java,0,Other,8,200,1,0,0,0,0,0,0.011834761934991613,1.0,1.0,3.0,1.0,4.0,0.0,0.0
spring-boot-ev01013,spring-boot,spring-boot-cli/src/main/java/org/springframework/boot/cli/command/options/OptionHandler.java,1,Other,8,200,1,0,0,0,0,0,0.011834761934991613,21.0,6.0,49.0,61.0,110.0,1968.75,0.0107
spring-boot-ev01014,spring-boot,{spring-boot-project/spring-boot-tools => build-plugin}/spring-boot-gradle-plugin/src/test/resources/org/springframework/boot/gradle/tasks/run/BootRunIntegrationTests-basicExecution.gradle,0,ValueError,4,200,1,1,0,0,0,0,0.3073598541123941,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01014,spring-boot,spring-boot-tests/spring-boot-smoke-tests/spring-boot-smoke-test-secure-jersey/src/test/java/smoketest/secure/jersey/JerseySecureApplicationTests.java,0,ValueError,4,200,1,1,0,0,0,0,0.3073598541123941,5.0,2.0,48.0,48.0,96.0,1263.93,0.004
spring-boot-ev01014,spring-boot,spring-boot-starters/spring-boot-starter-cloud/pom.xml,0,ValueError,4,200,1,1,0,0,0,0,0.3073598541123941,1.0,1.0,42.0,0.0,42.0,0.0,0.0
spring-boot-ev01014,spring-boot,spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/dependencies/DependencyManagement.java,1,ValueError,4,200,1,1,0,0,0,0,0.3073598541123941,3.0,2.0,3.0,51.0,54.0,1794.04,0.0017
spring-boot-ev01014,spring-boot,module/spring-boot-rabbitmq/src/main/java/org/springframework/boot/rabbitmq/testcontainers/{RabbitMqStreamContainerConnectionDetailsFactory.java => RabbitStreamContainerConnectionDetailsFactory.java},0,ValueError,4,200,1,1,0,0,0,0,0.3073598541123941,1.0,1.0,2.0,2.0,4.0,0.0,0.0
spring-boot-ev01014,spring-boot,spring-boot-project/{spring-boot-actuator-autoconfigure-all => spring-boot-actuator-autoconfigure}/src/test/java/org/springframework/boot/actuate/autoconfigure/condition/ConditionsReportEndpointAutoConfigurationTests.java,0,ValueError,4,200,1,1,0,0,0,0,0.3073598541123941,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01015,spring-boot,spring-boot-cli/{testscripts => samples}/test.groovy,0,TimeoutError,1,0,1,1,0,0,0,0,0.236434500312274,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01015,spring-boot,{spring-boot-project => module}/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/restart/classloader/package-info.java,0,TimeoutError,1,0,1,1,0,0,0,0,0.236434500312274,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01015,spring-boot,spring-boot-samples/spring-boot-sample-data-solr/src/test/java/sample/data/solr/SampleSolrApplicationTests.java,1,TimeoutError,1,0,1,1,0,0,0,0,0.236434500312274,16.0,4.0,110.0,55.0,165.0,1906.62,0.0084
spring-boot-ev01015,spring-boot,spring-boot-project/spring-boot-docs/src/main/java/org/springframework/boot/docs/jpa/CustomEntityManagerFactoryExample.java,0,TimeoutError,1,0,1,1,0,0,0,0,0.236434500312274,1.0,1.0,65.0,0.0,65.0,0.0,0.0
spring-boot-ev01015,spring-boot,{spring-boot-project => core}/spring-boot-test/src/test/java/org/springframework/boot/test/context/runner/AdditionalContextInterface.java,0,TimeoutError,1,0,1,1,0,0,0,0,0.236434500312274,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01016,spring-boot,spring-boot-project/{spring-boot-autoconfigure => spring-boot-autoconfigure-all}/src/main/java/org/springframework/boot/autoconfigure/mustache/MustacheResourceTemplateLoader.java,0,TypeError,6,400,1,0,0,1,0,0,0.07658398063376229,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01016,spring-boot,spring-boot-tools/spring-boot-loader/src/test/java/org/springframework/boot/loader/LaunchedURLClassLoaderTests.java,0,TypeError,6,400,1,0,0,1,0,0,0.07658398063376229,14.0,3.0,167.0,66.0,233.0,1959.38,0.0071
spring-boot-ev01016,spring-boot,configuration-metadata/spring-boot-configuration-metadata/build.gradle,1,TypeError,6,400,1,0,0,1,0,0,0.07658398063376229,5.0,4.0,18.0,8.0,26.0,117.8,0.0424
spring-boot-ev01016,spring-boot,module/spring-boot-rabbitmq/src/dockerTest/resources/org/springframework/boot/{amqp => rabbitmq}/docker/compose/rabbit-and-rabbit-stream-single-service-compose.yaml,0,TypeError,6,400,1,0,0,1,0,0,0.07658398063376229,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01016,spring-boot,spring-boot-project/spring-boot/src/test/resources/org/springframework/boot/logging/log4j2/profile-expression.xml,0,TypeError,6,400,1,0,0,1,0,0,0.07658398063376229,2.0,2.0,8.0,8.0,16.0,866.7,0.0023
spring-boot-ev01017,spring-boot,spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/src/docs/antora/modules/gradle-plugin/examples/managing-dependencies/custom-version.gradle,0,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,4.0,3.0,20.0,18.0,38.0,358.14,0.0112
spring-boot-ev01017,spring-boot,spring-boot-actuator/src/test/java/org/springframework/boot/actuate/{endpoint/web => logger}/LoggersEndpointWebIntegrationTests.java,0,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,1.0,1.0,11.0,8.0,19.0,0.0,0.0
spring-boot-ev01017,spring-boot,spring-boot-project/spring-boot-docs/src/docs/asciidoc/data/nosql.adoc,1,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,40.0,14.0,359.0,315.0,674.0,1201.91,0.0333
spring-boot-ev01017,spring-boot,spring-boot-project/spring-boot-webflux/src/main/java/org/springframework/boot/webflux/{actuate/autoconfigure/exchanges => autoconfigure/actuate/web}/WebFluxHttpExchangesAutoConfiguration.java,0,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01017,spring-boot,spring-boot-project/{spring-boot-actuator-autoconfigure-all/src/main/java/org/springframework/boot/actuate/autoconfigure/data/redis => spring-boot-data-redis/src/main/java/org/springframework/boot/data/redis/actuate/health/autoconfigure}/RedisReactiveHealthContributorAutoConfiguration.java,0,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,1.0,1.0,7.0,4.0,11.0,0.0,0.0
spring-boot-ev01017,spring-boot,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/sendgrid/SendGridProperties.java,1,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,5.0,3.0,6.0,6.0,12.0,2751.45,0.0018
spring-boot-ev01017,spring-boot,core/spring-boot/src/main/java/org/springframework/boot/context/event/ApplicationStartedEvent.java,0,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,1.0,1.0,5.0,3.0,8.0,0.0,0.0
spring-boot-ev01017,spring-boot,{spring-boot-project => module}/spring-boot-jdbc/src/test/java/org/springframework/boot/jdbc/DataSourceBuilderTests.java,0,ValueError,4,200,0,0,0,1,0,0,0.19818778821117564,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01018,spring-boot,smoke-test/spring-boot-smoke-test-data-mongodb/src/dockerTest/java/smoketest/data/mongodb/SampleMongoApplicationSslTests.java,0,AssertionError,0,200,0,0,1,0,0,0,0.2738279108569158,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01018,spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/jmx/JmxAutoConfiguration.java,1,AssertionError,0,200,0,0,1,0,0,0,0.2738279108569158,22.0,6.0,255.0,143.0,398.0,2025.17,0.0109
spring-boot-ev01018,spring-boot,spring-boot-project/spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/autoconfigure/JdbcCompilerAutoConfiguration.java,0,AssertionError,0,200,0,0,1,0,0,0,0.2738279108569158,2.0,2.0,1.0,52.0,53.0,1794.04,0.0011
spring-boot-ev01018,spring-boot,smoke-test/spring-boot-smoke-test-war/src/test/java/smoketest/war/WarApplicationResourceTests.java,0,AssertionError,0,200,0,0,1,0,0,0,0.2738279108569158,1.0,1.0,2.0,1.0,3.0,0.0,0.0
spring-boot-ev01019,spring-boot,module/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/invoke/convert/ConversionServiceParameterValueMapper.java,0,AttributeError,3,500,0,1,0,1,0,0,0.015058586093388365,1.0,1.0,4.0,1.0,5.0,0.0,0.0
spring-boot-ev01019,spring-boot,spring-boot-project/spring-boot-test/src/test/java/org/springframework/boot/test/graphql/tester/{GraphQlTesterContextCustomizerWithCustomContextPathTests.java => WebGraphQlTesterContextCustomizerWithCustomContextPathTests.java},1,AttributeError,3,500,0,1,0,1,0,0,0.015058586093388365,1.0,1.0,4.0,4.0,8.0,0.0,0.0
spring-boot-ev01019,spring-boot,spring-boot-project/{spring-boot-actuator-autoconfigure => spring-boot-actuator-autoconfigure-all}/src/main/java/org/springframework/boot/actuate/autoconfigure/security/servlet/EndpointRequest.java,0,AttributeError,3,500,0,1,0,1,0,0,0.015058586093388365,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01020,spring-boot,{spring-boot-integration-tests => spring-boot-tests/spring-boot-integration-tests}/spring-boot-devtools-tests/src/test/java/org/springframework/boot/devtools/tests/JvmLauncher.java,0,TypeError,6,404,1,0,1,0,0,0,0.22951690393011964,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01020,spring-boot,spring-boot-project/{spring-boot-actuator-autoconfigure-all/src/test/java/org/springframework/boot/actuate/autoconfigure/tracing => spring-boot-tracing/src/test/java/org/springframework/boot/tracing/autoconfigure}/NoopTracerAutoConfigurationTests.java,0,TypeError,6,404,1,0,1,0,0,0,0.22951690393011964,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01020,spring-boot,spring-boot-samples/spring-boot-sample-websocket-undertow/src/main/java/samples/websocket/undertow/snake/SnakeTimer.java,1,TypeError,6,404,1,0,1,0,0,0,0.22951690393011964,11.0,3.0,40.0,33.0,73.0,1316.43,0.0084
spring-boot-ev01021,spring-boot,{spring-boot-test => spring-boot-project/spring-boot-test}/src/test/java/org/springframework/boot/test/json/JsonContentAssertTests.java,0,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01021,spring-boot,spring-boot-cli/src/test/java/org/springframework/boot/cli/compiler/DependencyCustomizerTests.java,1,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,16.0,2.0,299.0,131.0,430.0,1833.68,0.0087
spring-boot-ev01021,spring-boot,{spring-boot-project => module}/spring-boot-data-neo4j/src/test/java/org/springframework/boot/data/neo4j/autoconfigure/Neo4jRepositoriesAutoConfigurationTests.java,0,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01021,spring-boot,spring-boot-project/{spring-boot-docker-compose => spring-boot-docker-compose-all}/src/dockerTest/resources/org/springframework/boot/docker/compose/service/connection/mysql/mysql-compose.yaml,0,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01021,spring-boot,{spring-boot-project => module}/spring-boot-http-client/src/main/java/org/springframework/boot/http/client/reactive/HttpComponentsClientHttpConnectorBuilder.java,0,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01021,spring-boot,spring-boot-project/spring-boot-actuator/src/test/java/org/springframework/boot/actuate/endpoint/web/reactive/WebFluxEndpointIntegrationTests.java,1,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,32.0,8.0,188.0,145.0,333.0,2780.1,0.0115
spring-boot-ev01021,spring-boot,spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/data/redis/JedisConnectionConfiguration.java,0,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,5.0,3.0,187.0,48.0,235.0,70.32,0.0711
spring-boot-ev01021,spring-boot,{spring-boot-starters => spring-boot-project/spring-boot-starters}/spring-boot-starter-test/pom.xml,0,KeyError,5,200,1,1,0,0,0,0,0.11469671217120027,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01022,spring-boot,spring-boot-test/src/test/java/org/springframework/boot/test/SpringApplicationConfigurationGroovyConfigurationTests.java,0,TimeoutError,1,400,0,0,0,0,0,0,0.16174166922684885,3.0,2.0,4.0,50.0,54.0,193.19,0.0155
spring-boot-ev01022,spring-boot,spring-boot-tools/spring-boot-gradle-plugin/src/main/asciidoc/integrating-with-actuator.adoc,1,TimeoutError,1,400,0,0,0,0,0,0,0.16174166922684885,2.0,2.0,56.0,1.0,57.0,21.61,0.0925
spring-boot-ev01022,spring-boot,spring-boot-project/spring-boot-test-autoconfigure/src/test/java/org/springframework/boot/test/autoconfigure/web/client/AutoConfigureMockRestServiceServerWithRootUriIntegrationTests.java,0,TimeoutError,1,400,0,0,0,0,0,0,0.16174166922684885,4.0,4.0,80.0,4.0,84.0,557.27,0.0072
spring-boot-ev01022,spring-boot,documentation/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/messaging/kafka/streams/MyKafkaStreamsConfiguration.kt,0,TimeoutError,1,400,0,0,0,0,0,0,0.16174166922684885,1.0,1.0,3.0,2.0,5.0,0.0,0.0
spring-boot-ev01022,spring-boot,{spring-boot-project => core}/spring-boot-test/src/test/java/org/springframework/boot/test/context/ImportsContextCustomizerFactoryTests.java,0,TimeoutError,1,400,0,0,0,0,0,0,0.16174166922684885,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01023,spring-boot,spring-boot-tools/spring-boot-dependency-tools/src/main/java/org/springframework/boot/dependency/tools/AbstractDependencies.java,1,RuntimeError,7,200,1,1,0,0,0,0,0.46107001869232894,4.0,2.0,26.0,135.0,161.0,281.1,0.0142
spring-boot-ev01023,spring-boot,spring-boot-project/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/{features => }/testing/springbootapplications/autoconfiguredspringdataneo4j/propagation/MyDataNeo4jTests.kt,0,RuntimeError,7,200,1,1,0,0,0,0,0.46107001869232894,1.0,1.0,2.0,2.0,4.0,0.0,0.0
spring-boot-ev01023,spring-boot,spring-boot-tests/spring-boot-smoke-tests/spring-boot-smoke-test-quartz/src/main/java/smoketest/quartz/SampleJob.java,0,RuntimeError,7,200,1,1,0,0,0,0,0.46107001869232894,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01023,spring-boot,spring-boot-project/{spring-boot-actuator-autoconfigure => spring-boot-actuator-autoconfigure-all}/src/main/java/org/springframework/boot/actuate/autoconfigure/endpoint/jmx/JmxEndpointAutoConfiguration.java,0,RuntimeError,7,200,1,1,0,0,0,0,0.46107001869232894,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01023,spring-boot,spring-boot-actuator/src/main/java/org/springframework/boot/{ops => actuate}/endpoint/PublicMetrics.java,0,RuntimeError,7,200,1,1,0,0,0,0,0.46107001869232894,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01023,spring-boot,{spring-boot-autoconfigure => spring-boot-project/spring-boot-autoconfigure}/src/main/java/org/springframework/boot/autoconfigure/cache/SimpleCacheConfiguration.java,0,RuntimeError,7,200,1,1,0,0,0,0,0.46107001869232894,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01024,spring-boot,spring-zero-core/src/test/java/org/springframework/zero/logging/LogbackConfigurerTests.java,1,KeyError,5,500,1,0,0,1,0,0,0.06760887780262004,1.0,1.0,2.0,0.0,2.0,0.0,0.0
spring-boot-ev01024,spring-boot,spring-boot-project/spring-boot-autoconfigure/src/test/resources/custom-templates/suffixed.jsp,0,KeyError,5,500,1,0,0,1,0,0,0.06760887780262004,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01024,spring-boot,spring-boot-project/spring-boot-docs/src/main/kotlin/org/springframework/boot/docs/features/testing/springbootapplications/autoconfiguredwebservices/server/MyWebServiceServerTests.kt,0,KeyError,5,500,1,0,0,1,0,0,0.06760887780262004,2.0,2.0,41.0,4.0,45.0,0.0,0.0
spring-boot-ev01025,spring-boot,spring-boot-project/{spring-boot-actuator/src/main/java/org/springframework/boot/actuate/metrics/jdbc => spring-boot-jdbc/src/main/java/org/springframework/boot/jdbc/actuate/health}/package-info.java,0,TypeError,6,400,1,0,0,0,0,0,0.30942195063802563,1.0,1.0,2.0,2.0,4.0,0.0,0.0
spring-boot-ev01025,spring-boot,buildSrc/src/test/java/org/springframework/boot/build/bom/bomr/UpgradeTests.java,1,TypeError,6,400,1,0,0,0,0,0,0.30942195063802563,6.0,2.0,64.0,8.0,72.0,204.6,0.0293
spring-boot-ev01025,spring-boot,spring-boot-project/spring-boot-security-oauth2-resource-server/src/main/java/org/springframework/boot/security/oauth2/server/resource/autoconfigure/servlet/OAuth2ResourceServerAutoConfiguration.java,0,TypeError,6,400,1,0,0,0,0,0,0.30942195063802563,4.0,2.0,13.0,11.0,24.0,28.73,0.1392
spring-boot-ev01025,spring-boot,spring-boot-tests/spring-boot-smoke-tests/spring-boot-smoke-test-structure-logging-log4j2/src/main/java/smoketest/structuredlogging/log4j2/SampleLog4j2StructuredLoggingApplication.java,0,TypeError,6,400,1,0,0,0,0,0,0.30942195063802563,1.0,1.0,29.0,0.0,29.0,0.0,0.0
spring-boot-ev01025,spring-boot,module/spring-boot-test-autoconfigure/src/main/java/org/springframework/boot/test/autoconfigure/properties/PropertyMappingContextCustomizer.java,0,TypeError,6,400,1,0,0,0,0,0,0.30942195063802563,1.0,1.0,3.0,1.0,4.0,0.0,0.0
spring-boot-ev01025,spring-boot,{spring-boot-actuator-autoconfigure => spring-boot-project/spring-boot-actuator-autoconfigure}/src/main/java/org/springframework/boot/actuate/autoconfigure/flyway/FlywayEndpointAutoConfiguration.java,0,TypeError,6,400,1,0,0,0,0,0,0.30942195063802563,1.0,1.0,0.0,0.0,0.0,0.0,0.0
spring-boot-ev01026,spring-boot,spring-boot-project/spring-boot-actuator-autoconfigure-all/src/main/resources/META-INF/services/org.junit.platform.launcher.TestExecutionListener,0,AssertionError,0,404,1,0,0,1,0,0,0.18524818522266062,1.0,1.0,0.0,1.0,1.0,0.0,0.0
spring-boot-ev01026,spring-boot,spring-boot-project/{spring-boot-all/src/main/java/org/springframework/boot/web/server => spring-boot-tomcat/src/main/java/org/springframework/boot}/tomcat/TomcatStarter.java,0,AssertionError,0,404,1,0,0,1,0,0,0.18524818522266062,1.0,1.0,1.0,1.0,2.0,0.0,0.0
spring-boot-ev01026,spring-boot,spring-bootstrap-actuator/src/test/java/org/springframework/bootstrap/actuate/{endpoint/trace/WebRequestLoggingFilterTests.java => trace/WebRequestTraceFilterTests.java},0,AssertionError,0,404,1,0,0,1,0,0,0.18524818522266062,1.0,1.0,6.0,6.0,12.0,0.0,0.0
spring-boot-ev01026,spring-boot,spring-boot-samples/spring-boot-sample-profile/pom.xml,1,AssertionError,0,404,1,0,0,1,0,0,0.18524818522266062,110.0,8.0,173.0,170.0,343.0,2197.3,0.0501
spring-boot-ev01027,spring-boot,spring-boot-project/spring-boot-docs/src/{test/java/org/springframework/boot/docs/autoconfigure => main/java/org/springframework/boot/docs/springbootfeatures/testing}/UserServiceAutoConfigurationTests.java,0,RuntimeError,7,200,1,1,0,0,0,0,0.12324468612852951,1.0,1.0,4.0,2.0,6.0,0.0,0.0
