event_id,n_files,n_defects,p1,p3,r5,mrr,triage_s,method
d4j-Closure-138,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-139,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-140,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-141,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-142,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-143,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-144,4,4,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-145,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-146,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-147,7,5,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-148,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-149,6,4,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-150,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-151,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-152,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-153,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-154,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-155,8,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-156,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-157,4,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-158,7,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-159,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-160,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-161,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-162,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-163,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-164,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-165,6,4,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-166,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-167,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-168,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-169,7,5,1.0,0.6666666666666666,0.8,1.0,3.0,fused_ml
d4j-Closure-170,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-171,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-172,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-173,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Closure-174,3,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Closure-175,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Closure-176,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-1,6,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Codec-2,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-3,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-4,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-5,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-6,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-7,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-8,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Codec-9,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-11,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-12,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-13,3,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Codec-14,4,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Codec-15,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-16,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-17,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Codec-18,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-1,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-3,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-4,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fused_ml
d4j-Collections-5,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-6,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-7,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-8,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-10,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-11,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-12,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-13,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-14,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fused_ml
d4j-Collections-15,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-16,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-17,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-18,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-19,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-20,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-21,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-22,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-23,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-24,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-25,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-26,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-27,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Collections-28,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-1,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-3,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-4,7,4,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Compress-5,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-6,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-7,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-8,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-10,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-11,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-12,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-13,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-14,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-15,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-16,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-17,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-18,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-19,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-20,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-21,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-22,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-23,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-24,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-25,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-26,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-27,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-28,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-29,6,5,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Compress-30,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-31,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-32,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-33,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Compress-34,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-35,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-36,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-37,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-38,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-39,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-40,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-41,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-42,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Compress-43,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-44,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-45,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-46,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Compress-47,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-1,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-3,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-4,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-5,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-6,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-7,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-8,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-9,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-10,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-11,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-12,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-13,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Csv-14,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Csv-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-1,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-2,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-3,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-4,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-Gson-5,1,1,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Gson-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-7,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-8,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-9,3,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-Gson-10,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-11,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-12,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-13,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-14,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-15,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-16,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-17,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-Gson-18,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-1,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-2,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-3,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-4,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-5,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-6,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-7,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-8,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-9,7,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-10,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-11,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-12,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-13,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-14,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-15,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-17,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-18,3,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-19,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-20,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-21,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-22,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-23,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-24,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-25,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonCore-26,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fused_ml
d4j-JacksonDatabind-1,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-2,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-3,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-4,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-5,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-6,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-7,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-8,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-10,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-11,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-12,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-13,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-14,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-15,6,5,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-17,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fused_ml
d4j-JacksonDatabind-18,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-19,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-20,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-21,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-22,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-23,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-24,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-25,4,4,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-26,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-27,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-28,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-29,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-30,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-31,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-32,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-33,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-34,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-35,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-36,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-37,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-38,4,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-39,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-40,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-41,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-42,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-43,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-44,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-45,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-46,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-47,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-48,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-49,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-50,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-51,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-52,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-53,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-54,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-55,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-56,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-57,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-58,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-59,6,4,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-60,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-61,8,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-62,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-63,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-64,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-66,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-67,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-68,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-69,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-70,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-71,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-72,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-73,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-74,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-75,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-76,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-77,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-78,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-79,7,3,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-80,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-81,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-82,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-83,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-84,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-85,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-86,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-87,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-88,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-90,6,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-91,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-92,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-93,6,1,0.0,0.0,1.0,0.2,15.0,fused_ml
d4j-JacksonDatabind-94,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fused_ml
d4j-JacksonDatabind-95,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-96,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-97,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-98,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-99,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fused_ml
d4j-JacksonDatabind-100,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-101,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-102,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-103,8,5,1.0,1.0,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-104,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-105,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-106,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-107,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-108,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fused_ml
d4j-JacksonDatabind-109,7,2,1.0,0.6666666666666666,1.0,1.0,3.0,fused_ml
